city,state,shape,city_latitude,city_longitude,duration_sec,year,month,day
Franklin,TN,flash,35.91850835322228,-86.88540525059699,3600.0,2015,12,Night
Hattiesburg,MS,oval,31.295049315068447,-89.36069520547987,5.0,2015,12,Night
Loxahatchee,FL,light,,,3600.0,2015,12,Night
Oakland,KY,light,,,900.0,2015,12,Night
Raleigh,NC,formation,35.81800885085544,-78.64441853300764,210.0,2015,12,Night
Port Charlotte,FL,oval,26.98100661157025,-82.11690661157034,300.0,2015,12,Night
Pineville,LA,circle,31.290949999999945,-92.39147250000018,,2015,12,Night
New Boston,TX,light,33.45929999999999,-94.43010000000002,45.0,2015,12,Night
Fairfax,VA,circle,38.84920832049281,-77.31409306625612,18000.0,2015,12,Night
Gainesville,VA,circle,38.81750000000008,-77.6308000000001,2.0,2015,12,Night
Wilmington,NC,unknown,34.238374952198605,-77.87846768642464,,2015,12,Night
Smithville,TN,teardrop,35.929300000000005,-85.77939999999995,420.0,2015,12,Night
Deltona,FL,light,28.892171511628,-81.22035,480.0,2015,12,Night
Whitesburg,KY,triangle,37.1338,-82.87469999999999,120.0,2015,12,Night
Bowling Green,KY,flash,37.03270772946864,-86.41964444444426,30.0,2015,12,Night
Russellville,AR,circle,35.28934141414137,-93.09225151515164,30.0,2015,12,Night
Huntington,WV,triangle,38.38493857677904,-82.4114052434457,30.0,2015,12,Night
King George,VA,light,38.27329999999997,-77.17389999999986,3600.0,2015,12,Night
Kennesaw,GA,other,34.01628083989519,-84.61814120734901,2.5,2015,12,Day
Knoxville,TN,cylinder,35.96156134085192,-83.98011528822053,12.5,2015,12,Night
Vance,AL,light,33.218399999999995,-87.2287,120.0,2015,12,Night
Dunedin,FL,chevron,28.028590588235325,-82.76900117647061,,2015,12,Night
Tampa,FL,fireball,28.00681435810791,-82.47646101351302,300.0,2015,12,Night
Athens,AL,diamond,34.79423655913973,-87.0204129032258,180.0,2015,12,Night
Mount Ida,AR,sphere,34.572,-93.41200000000002,10.0,2015,12,Day
Holly Springs,NC,unknown,35.602199999999925,-78.8786,2700.0,2015,12,Night
Sparta,GA,circle,33.2661,-83.027,1800.0,2015,12,Night
Chesterfield,VA,triangle,37.375834640522825,-77.61717058823527,60.0,2015,12,Night
Copperas Cove,TX,diamond,31.2002,-97.99209999999997,3600.0,2015,12,Night
Goose Creek,SC,unknown,32.98779999999995,-80.00569999999983,450.0,2015,12,Night
Palmetto,FL,fireball,27.59220375000003,-82.50594000000008,60.0,2015,12,Night
Talbott,TN,flash,36.1466,-83.40049999999998,1500.0,2013,12,Night
Kingsland,GA,sphere,30.79850000000003,-81.72069999999995,900.0,2015,12,Night
Springdale,AR,light,36.17956956521738,-94.14116847826098,300.0,2005,12,Night
Montgomery,AL,circle,32.372222543949924,-86.2398247156157,60.0,2016,12,Night
Conway,SC,formation,33.89340405405407,-78.96144391891886,300.0,2016,12,Night
Portland,TN,light,36.58169999999997,-86.51639999999999,240.0,2016,12,Night
Snellville,GA,triangle,33.830933333333434,-84.02016666666687,,2016,12,Day
Raphine,VA,circle,37.9426,-79.2035,240.0,2016,12,Night
Reidsville,NC,light,36.33999999999999,-79.62880000000006,900.0,2016,12,Night
Morgantown,WV,light,39.618046273291775,-79.95917639751558,,2016,12,Night
Savannah,GA,rectangle,32.02970094086019,-81.13525336021517,1200.0,2011,12,Night
New Smyrna Beach,FL,circle,28.99172112676058,-80.99088169014094,,2016,12,Night
White Stone,VA,light,37.648500000000006,-76.3891,14400.0,2016,12,Night
Miami,FL,unknown,25.77414271350745,-80.28951850011364,300.0,2016,12,Day
Cleburne,TX,oval,32.34987083333336,-97.37565833333336,7200.0,2016,12,Night
Fredericksburg,VA,sphere,38.28988855325928,-77.48740445151074,180.0,2016,12,Day
Dillon,SC,chevron,34.4272,-79.3723,7200.0,2016,12,Night
Fredericksburg,VA,cylinder,38.28988855325928,-77.48740445151074,900.0,2016,12,Night
Suwanee,GA,changing,34.0514999999998,-84.0712999999997,,2016,12,Day
Norfolk,VA,rectangle,36.88938336106483,-76.26208236272848,,2016,12,Day
Dillon,SC,chevron,34.4272,-79.3723,14400.0,2016,12,Night
Huntsville,AL,formation,34.727967771639705,-86.62783879681086,900.0,2016,12,Day
San Antonio,TX,fireball,29.48886591714061,-98.47524044355946,600.0,2016,12,Night
Miss Point,MS,unknown,,,900.0,2016,12,Night
Spring Hill,FL,cylinder,28.469209062499964,-82.53924249999976,120.0,2016,12,Night
Myrtle Beach,SC,light,33.68314999999984,-78.9395390957444,,2016,12,Night
Columbia,SC,circle,34.02910563770805,-80.99284038816866,,2016,12,Night
Lutz,FL,formation,28.153275609756104,-82.48028585365846,20.0,2016,12,Night
Indialantic,FL,formation,28.10750000000001,-80.58030000000005,210.0,2016,12,Night
Ponte Vedra Beach,FL,oval,30.10861724137932,-81.35468965517224,,2016,12,Night
Satellite Beach,FL,circle,28.17370000000004,-80.59970000000003,7200.0,2016,12,Night
North Port,FL,sphere,27.07620952380954,-82.22327976190468,360.0,2016,12,Night
Aldie,VA,sphere,38.96360000000003,-77.61310000000002,2.0,2015,12,Night
Stephenson,VA,circle,39.2175,-78.08860000000001,90.0,2016,12,Day
Harrisonburg,LA,circle,,,,2016,12,Night
Hillsborough,NC,fireball,36.075499999999984,-79.07409999999996,5.0,2016,12,Night
Garland,TX,light,32.90899691833597,-96.62589799691877,1200.0,2016,12,Night
New Brockton,AL,light,,,2.0,2016,12,Night
Clearwater,FL,triangle,27.962023177842628,-82.75161705539335,13.0,2016,12,Night
Christiana,TN,other,35.69619999999998,-86.35989999999997,1200.0,2016,12,Night
Simpsonville,SC,other,34.743073664122214,-82.2392438931297,600.0,2016,12,Night
Marietta,GA,circle,33.961887459016594,-84.510213196721,60.0,2016,12,Night
Port Orange,FL,sphere,29.11762222222222,-81.00494074074058,900.0,2016,12,Night
Charlottesville,VA,unknown,38.04475955882345,-78.53657691176473,300.0,2016,12,Night
Palmetto,FL,unknown,27.59220375000003,-82.50594000000008,120.0,2016,12,Night
Sylvania,GA,sphere,32.738499999999995,-81.6142,120.0,2016,12,Night
Bivins,TX,circle,32.9339,-94.1479,21600.0,2016,12,Night
Corning,AR,cylinder,36.3906,-90.5642,12.5,2016,12,Night
Jackson,TN,cigar,35.64553919413915,-88.77842673992629,26.5,2016,12,Day
Texhoma,TX,circle,,,7200.0,2016,12,Night
Aiken,SC,light,33.5040955882353,-81.68538529411772,3.0,2016,12,Night
Millers Creek,NC,other,36.2657,-81.2768,300.0,2016,12,Day
Davie,FL,formation,26.0629,-80.2331,120.0,2016,12,Night
Patterson,LA,circle,29.70299999999999,-91.30479999999996,600.0,2016,12,Night
Delray Beach,FL,egg,26.45554743083016,-80.11589308300414,5.0,2016,12,Night
Hartselle,AL,triangle,34.443600000000046,-86.93690000000001,7200.0,2016,12,Night
Atlanta,GA,sphere,33.80870551584769,-84.38988231962149,900.0,2016,12,Day
Ozark,AL,unknown,31.46270000000002,-85.62669999999993,20.0,2016,12,Night
Panama City,FL,circle,30.207729949238427,-85.62376675126933,1800.0,2016,12,Night
Simpsonville,SC,disk,34.743073664122214,-82.2392438931297,600.0,2016,12,Night
Corbin,KY,flash,36.92068904109588,-84.16595479452063,1.0,2016,12,Night
Davie,FL,egg,26.0629,-80.2331,300.0,2016,12,Night
Johnson City,TN,triangle,36.3237533442089,-82.35638939641112,120.0,2016,12,Night
Dade City,FL,circle,28.356988888888893,-82.24646666666669,4.0,2016,12,Night
Hixson,TN,other,35.17050000000008,-85.20950000000022,120.0,2016,12,Night
Weston,FL,circle,,,300.0,2016,12,Day
Bayview,TX,cigar,,,3.0,2011,12,Day
Berryville,AR,formation,36.31150000000001,-93.55729999999996,5.0,2016,12,Night
Richardson,TX,triangle,32.96712791164686,-96.7163030120484,60.0,2016,12,Night
Conway,AR,chevron,35.05733591160227,-92.46246298342524,3600.0,2016,12,Night
Louisville,KY,unknown,38.211214467651466,-85.68918456444241,3600.0,2016,12,Night
Chester,VA,other,37.343151515151526,-77.408581818182,,2016,12,Night
Waynesboro,VA,sphere,38.11030000000023,-78.90729999999931,180.0,2016,12,Night
Arcade,GA,circle,42.3358,-8.5962,300.0,2016,12,Night
Sunrise,FL,circle,,,600.0,2016,12,Night
Lake Jackson,TX,unknown,29.032200000000053,-95.46990000000004,,2016,12,Day
Nairn,LA,formation,,,450.0,2016,12,Night
High Point,NC,other,35.974904029304035,-80.0163692307691,,2016,12,Night
Orlando,FL,fireball,28.51924669797446,-81.35409597886726,45.0,2016,12,Night
Riverdale,GA,cylinder,33.55106073619628,-84.41828711656453,900.0,2016,12,Night
Snellville,GA,circle,33.830933333333434,-84.02016666666687,6300.0,2016,12,Night
Saint Augustine,FL,circle,29.879031299734795,-81.36659177718839,180.0,2016,12,Night
Lancing,TN,diamond,36.1536,-84.6645,300.0,2016,12,Night
Fredericksburg,VA,circle,38.28988855325928,-77.48740445151074,120.0,2016,12,Night
Oldsmar,FL,sphere,28.04440000000003,-82.67950000000013,240.0,2016,12,Night
Pearland,TX,oval,29.54702225130907,-95.30299397905716,1.0,2016,12,Night
Hickory,NC,cone,35.73834549999995,-81.35073999999982,150.0,2016,12,Day
Arlington,VA,oval,38.87600858585876,-77.09626457431445,30.0,2016,12,Day
Virginia Beach,VA,cigar,36.83730134271098,-76.06194814577877,60.0,2016,12,Night
Farragut,TN,light,,,,2016,12,Night
Independence,LA,light,30.637200000000004,-90.5493,3600.0,2016,12,Day
Marietta,GA,light,33.961887459016594,-84.510213196721,7200.0,2016,12,Night
Jacksonville,FL,light,30.266904680970416,-81.61637283365769,2.0,2016,12,Night
Saint Johns,FL,chevron,,,60.0,2016,12,Night
Panama City,FL,circle,30.207729949238427,-85.62376675126933,,2016,12,Night
Fort Lauderdale,FL,circle,26.136914681280626,-80.21914075569774,3.0,2016,12,Night
Dabney,KY,triangle,,,80.0,2016,12,Night
North Chesterfield,VA,formation,,,20.0,2016,12,Night
Cumming,GA,light,34.17941111111121,-84.14029453860653,10.0,2016,12,Night
Dandridge,TN,light,36.02909999999998,-83.45470000000005,1500.0,2016,12,Night
Concord,NC,sphere,35.40326904109577,-80.62708465753448,480.0,2017,12,Night
Cordova,TN,disk,35.15760774647898,-89.76506760563377,2.5,2017,12,Day
Little Rock,AR,triangle,34.73753627684961,-92.36319236276871,180.0,2017,12,Night
Jacksonville,VA,other,,,600.0,2017,12,Night
Palm Bay,FL,sphere,27.99618064516127,-80.65104569892473,120.0,2017,12,Night
Okeechobee,FL,circle,27.25287968750002,-81.00743281249993,600.0,2017,12,Night
Crossett,AR,other,33.155999999999985,-92.0018,120.0,2017,12,Day
Naples,FL,fireball,26.19318196994997,-81.73703021702818,60.0,2017,12,Night
Douglas,GA,circle,31.516283132530106,-82.8506120481927,,2017,12,Night
Ellenton,FL,other,27.5361,-82.4978,300.0,2017,12,Night
Garland,TX,oval,32.90899691833597,-96.62589799691877,10.0,2017,12,Night
Canton,GA,circle,34.231579464285666,-84.44579494047582,120.0,2017,12,Night
Huntsville,AL,light,34.727967771639705,-86.62783879681086,4.0,2017,12,Night
North Miami Beach,FL,unknown,25.93319999999996,-80.16250000000021,120.0,2017,12,Night
Fleming Island,FL,triangle,,,600.0,2017,12,Night
Como,MS,other,34.4889,-89.6836,,2017,12,Night
Pilot,VA,rectangle,37.0452,-80.3106,600.0,2017,12,Night
Murfreesboro,TN,other,35.864548429752155,-86.40341190082613,300.0,2017,12,Night
Sulphur Springs,TX,formation,33.14722000000002,-95.59974999999991,600.0,2017,12,Day
Port Saint Lucie,FL,light,27.28568630136981,-80.36344363992168,120.0,2017,12,Night
Palm Bay,FL,other,27.99618064516127,-80.65104569892473,120.0,2017,12,Night
Gainesville,GA,triangle,34.313217712177035,-83.8058749077491,60.0,2017,12,Night
Davenport,FL,light,28.235650000000017,-81.66055327868852,180.0,2017,12,Night
Fort Myers,FL,cross,26.58139708890648,-81.84065302911138,360.0,2017,12,Night
Sarasota,FL,oval,27.31073444108761,-82.4904402567977,1200.0,2017,12,Night
Jupiter,FL,fireball,26.94004465753424,-80.13581534246552,300.0,2017,12,Night
North Miami Beach,FL,other,25.93319999999996,-80.16250000000021,120.0,2017,12,Night
Miami Beach,FL,diamond,25.80449580514207,-80.13392828146054,45.0,2017,12,Night
Sylacauga,AL,flash,33.16816909090907,-86.27059818181817,,2017,12,Night
New Smyrna Beach,FL,oval,28.99172112676058,-80.99088169014094,240.0,2017,12,Night
Durham,NC,sphere,35.98046262866154,-78.89813626286602,3.0,2017,12,Night
Davidson,NC,oval,35.48472499999998,-80.79654000000002,300.0,2017,12,Day
Hampshire,TN,unknown,35.5943,-87.3451,7200.0,2017,12,Night
Birmingham,AL,light,33.48091579651916,-86.77946934404252,60.0,2017,12,Night
Dallas,TX,sphere,32.835168077433146,-96.80811785917246,,2017,12,Night
Evans,GA,circle,33.55779999999992,-82.16480000000004,,2017,12,Night
Malabar,FL,circle,27.9686,-80.5772,300.0,2017,12,Night
Germanton,NC,light,36.2927,-80.2381,180.0,2017,12,Night
Germanton,NC,light,36.2927,-80.2381,180.0,2017,12,Night
Cape Coral,FL,circle,26.6164216981131,-81.97006591981146,10800.0,2017,12,Night
Keysville,GA,triangle,33.1616,-82.1593,10.0,2017,12,Night
Port Saint Lucie,FL,sphere,27.28568630136981,-80.36344363992168,10.0,2015,12,Night
Walter Hill,TN,teardrop,,,180.0,2017,12,Night
New Port Richey,FL,triangle,28.24270049382709,-82.67723901234524,180.0,2017,12,Night
Larkesville,GA,diamond,,,,2014,12,Night
Palm Bay,FL,circle,27.99618064516127,-80.65104569892473,180.0,2017,12,Day
Deer Park,FL,rectangle,,,300.0,2017,12,Night
Cocoa Beach,FL,triangle,28.31667755102041,-80.6132306122449,120.0,2017,12,Night
Alexandria,VA,triangle,38.798958214042806,-77.09513265167011,60.0,2017,12,Night
Sanford,FL,light,28.81493000000006,-81.33946476190496,,2017,12,Night
Jensen Beach,FL,other,27.255000000000063,-80.24759999999992,30.0,2017,12,Night
Palm Beach Gardens,FL,light,26.83890994318186,-80.16463636363615,60.0,2017,12,Night
Fredonia,KY,light,37.1899,-88.0471,600.0,2017,12,Night
West Columbia,SC,other,33.95987153846147,-81.11247538461535,1.0,2017,12,Night
Antioch,TN,cone,36.03468731707297,-86.65999999999976,5.0,2017,12,Night
Waterloo,SC,light,34.3515,-82.0593,60.0,2017,12,Night
Laplace,LA,chevron,30.055599999999995,-90.47800000000004,600.0,2008,12,Night
New Braunfels,TX,formation,29.71726241134757,-98.09779007092176,40.0,2017,12,Night
Richmond,KY,changing,37.7662883333333,-84.30296000000006,7200.0,2017,12,Night
Amarillo,TX,triangle,35.185752012383894,-101.8629917956662,1080.0,2017,12,Night
San Antonio,TX,disk,29.48886591714061,-98.47524044355946,300.0,2017,12,Night
Berea,KY,light,37.577668292682944,-84.2707243902439,1800.0,2017,12,Night
Marietta,GA,light,33.961887459016594,-84.510213196721,2.0,2017,12,Night
Dardanelle,AR,circle,35.1702,-93.1912,2.0,2017,12,Night
Winston-Salem,NC,flash,36.09356861702117,-80.27833537234031,120.0,2017,12,Night
Sevierville,TN,cigar,35.79155749999995,-83.54468333333352,10.0,2017,12,Day
Clayton,NC,sphere,35.63590425531914,-78.4446968085103,120.0,2017,12,Night
Macon,GA,light,32.84971678966796,-83.67467029520293,5.5,2017,12,Night
International waters,GA,light,,,60.0,2017,12,Night
San Antonio,TX,unknown,29.48886591714061,-98.47524044355946,600.0,2017,12,Night
Whitmire,SC,light,34.502,-81.604,120.0,2017,12,Night
Swansea,SC,light,33.74580000000001,-81.0665,60.0,2017,12,Night
Fort Myers,FL,light,26.58139708890648,-81.84065302911138,240.0,2017,12,Night
Sour Lake,TX,light,30.1782,-94.4222,10800.0,2017,12,Night
Waynesboro,GA,triangle,33.089199999999984,-81.98610000000004,5.0,2017,12,Night
San Antonio,TX,light,29.48886591714061,-98.47524044355946,300.0,2017,12,Night
Cape Coral,FL,light,26.6164216981131,-81.97006591981146,2700.0,2017,12,Night
Raleigh,NC,cylinder,35.81800885085544,-78.64441853300764,30.0,2017,12,Day
Vass,NC,light,35.2563,-79.28230000000002,2700.0,2017,12,Night
Fort Pierce,FL,circle,,,1.0,2017,12,Night
Fayetteville,NC,formation,35.03683522123899,-78.92246247787618,10.0,2017,12,Night
Smyrna,TN,sphere,35.959300000000155,-86.54199999999983,2.5,2017,12,Day
Kershaw,SC,sphere,34.5611,-80.53430000000002,60.0,2017,12,Day
Labelle,FL,light,26.834675,-81.44312500000001,300.0,2017,12,Day
Huntsville,AL,fireball,34.727967771639705,-86.62783879681086,90.0,2017,12,Night
Rock Spring,GA,disk,34.8091,-85.20680000000002,180.0,2017,12,Night
Miami Beach,FL,formation,25.80449580514207,-80.13392828146054,150.0,2017,12,Night
Murfreesboro,TN,triangle,35.864548429752155,-86.40341190082613,3600.0,2017,12,Night
Brandon,FL,oval,27.91174344023321,-82.30077871720125,120.0,2017,12,Night
Durham,NC,light,35.98046262866154,-78.89813626286602,10.0,2017,12,Night
Georgetown,SC,triangle,33.36256744186045,-79.27719767441866,5.0,2017,12,Night
McRae,AR,flash,,,180.0,2017,12,Night
Saint Augustine,FL,teardrop,29.879031299734795,-81.36659177718839,2.0,2017,12,Night
North Fort Myers,FL,triangle,26.707553947368407,-81.86966622807013,1.5,2017,12,Night
Port Saint Lucie,FL,sphere,27.28568630136981,-80.36344363992168,120.0,2017,12,Day
Stuart,FL,sphere,27.12549574468094,-80.24767319148933,1.0,2017,12,Night
Chesapeake,VA,light,36.75204769539075,-76.2818308617235,300.0,2017,12,Night
Manchester,TN,other,35.48170000000003,-86.08860000000003,450.0,2017,12,Day
Houston,TX,triangle,29.777493696652662,-95.4512204483613,3.0,2017,12,Night
Williamsburg,KY,light,36.722200000000015,-84.16599999999995,1800.0,2017,12,Night
Fort Myers,FL,light,26.58139708890648,-81.84065302911138,3600.0,2017,12,Night
Arlington,VA,light,38.87600858585876,-77.09626457431445,,2017,12,Night
Rock Hill,SC,unknown,34.945105329153655,-81.05418338557972,1800.0,2017,12,Night
Pelzer,SC,other,34.63420000000001,-82.42110000000001,1.0,2017,12,Night
Strasburg,VA,triangle,39.02207692307692,-78.3532153846154,600.0,2016,12,Night
Memphis,TN,unknown,35.12547266265736,-89.9269248223065,2700.0,2017,12,Night
Alabaster,AL,other,33.22399999999998,-86.77300000000005,540.0,2013,12,Night
Lumberton,TX,light,30.23109999999999,-94.2066,7200.0,2017,12,Night
Lumberton,TX,light,30.23109999999999,-94.2066,5400.0,2017,12,Night
McKinney,TX,light,33.19242476489042,-96.68101536050136,10800.0,2017,12,Night
Sautee,GA,light,,,240.0,2017,12,Night
Lancaster,SC,sphere,34.757122499999994,-80.69884250000007,300.0,2017,12,Night
Pensacola Beach,FL,triangle,,,30.0,2017,12,Night
Davie,FL,other,26.0629,-80.2331,,2016,12,Day
Malvern,AR,light,34.3422,-92.79600000000003,1200.0,2017,12,Night
Perryville,AR,disk,34.93240000000001,-92.92640000000002,6000.0,2017,12,Night
Dallas,TX,circle,32.835168077433146,-96.80811785917246,,2016,12,Night
Perryville,AR,disk,34.93240000000001,-92.92640000000002,6000.0,2017,12,Night
Perryville,AR,disk,34.93240000000001,-92.92640000000002,6000.0,2017,12,Night
Carbon,TX,circle,,,3.0,2017,12,Night
Alpharetta,GA,other,34.08218459958972,-84.26424661190921,120.0,2017,12,Day
Roswell,GA,triangle,34.04023923444971,-84.34734832535878,750.0,2009,12,Night
Morristown,TN,triangle,36.21558430232563,-83.31623779069785,300.0,2018,12,Night
Salisbury,NC,sphere,35.67716577181206,-80.47988322147651,180.0,2018,12,Night
San Antonio,TX,sphere,29.48886591714061,-98.47524044355946,900.0,2018,12,Night
Kill Devil Hills,NC,other,36.01999999999999,-75.6699,,2018,12,Night
Luray,VA,flash,38.659,-78.45149999999998,10.0,2018,12,Night
Louisville,KY,sphere,38.211214467651466,-85.68918456444241,120.0,2018,12,Night
Jacksonville,FL,light,30.266904680970416,-81.61637283365769,240.0,2018,12,Night
Georgetown,SC,unknown,33.36256744186045,-79.27719767441866,10.0,2018,12,Night
Conway,SC,triangle,33.89340405405407,-78.96144391891886,600.0,2018,12,Night
Dublin,GA,triangle,32.473618367346965,-82.94390408163271,1200.0,2018,12,Night
Hickory,NC,circle,35.73834549999995,-81.35073999999982,60.0,2018,12,Night
Johns Creek,GA,circle,,,3600.0,2018,12,Night
Oak Island,NC,sphere,33.9083,-78.0785,1500.0,2018,12,Night
Saint Augustine,FL,light,29.879031299734795,-81.36659177718839,15.0,2018,12,Night
Holden Beach,NC,cylinder,,,5.0,2018,12,Night
Oakwood,GA,formation,34.234500000000004,-83.89430000000002,240.0,2018,12,Night
Miami,FL,light,25.77414271350745,-80.28951850011364,900.0,2018,12,Night
Estelline,TX,light,,,600.0,2018,12,Night
Nashville,TN,other,36.131700042408816,-86.77681348600586,600.0,2018,12,Day
Union City,TN,circle,36.41459999999999,-89.13959999999999,510.0,2018,12,Night
Caryville,TN,circle,36.2842,-84.2486,300.0,2018,12,Night
Coral Springs,FL,light,,,180.0,2018,12,Day
Tarboro,NC,sphere,35.906999999999975,-77.54239999999993,300.0,2018,12,Night
Lenoir,NC,light,35.97169846153851,-81.55111076923065,,2018,12,Day
Midville,GA,unknown,32.8053,-82.261,450.0,2018,12,Night
Braselton,GA,fireball,34.13660000000002,-83.78369999999997,45.0,2018,12,Night
Lenoir,NC,light,35.97169846153851,-81.55111076923065,,2018,12,Night
Bristol,TN,light,36.54059999999996,-82.17569999999985,3600.0,2018,12,Night
Clover,SC,flash,35.07400000000003,-81.21290000000008,5.0,2018,12,Night
Memphis,TN,other,35.12547266265736,-89.9269248223065,90.0,2018,12,Night
Clay City,KY,triangle,37.84300000000001,-83.9266,,2018,12,Night
Lexington,NC,circle,35.79657604790423,-80.25426766467086,2.0,2018,12,Night
Barboursville,WV,sphere,38.38809999999998,-82.22580000000004,900.0,2018,12,Night
Sanger,TX,changing,33.353799999999985,-97.1965,600.0,2018,12,Night
Porstmouth,VA,unknown,,,900.0,2018,12,Night
Pensacola,FL,changing,30.462935377358694,-87.26545408805006,25200.0,2018,12,Night
Miami,FL,disk,25.77414271350745,-80.28951850011364,900.0,2018,12,Day
Titusville,FL,light,28.54022121212127,-80.85438636363631,300.0,2018,12,Night
South Enterprise,MS,flash,,,120.0,2018,12,Night
New Port Richey,FL,unknown,28.24270049382709,-82.67723901234524,600.0,2018,12,Night
Ormond Beach,FL,fireball,29.3034948275862,-81.18193620689634,20.0,2018,12,Night
Kiawah Island,SC,sphere,,,10.0,2018,12,Night
Brandon,MS,unknown,32.318231999999945,-89.92468857142855,300.0,2018,12,Night
Ponte Vedra,FL,light,30.22749999999997,-81.38009999999998,300.0,2018,12,Night
Clayton,NC,cigar,35.63590425531914,-78.4446968085103,120.0,2018,12,Night
Alma,AR,fireball,35.4656,-94.199,750.0,2018,12,Night
Destin,FL,other,30.39798354430373,-86.45729999999989,600.0,2018,12,Night
North Fort Myers,FL,circle,26.707553947368407,-81.86966622807013,600.0,2018,12,Day
Panama City Beach,FL,light,30.289213333333297,-85.81383666666665,18000.0,2018,12,Day
Louisville,KY,light,38.211214467651466,-85.68918456444241,10.0,2018,12,Night
Stafford,VA,light,38.44397520661165,-77.42208057851226,9000.0,2018,12,Night
Chester,VA,rectangle,37.343151515151526,-77.408581818182,120.0,2018,12,Night
Atlanta,GA,triangle,33.80870551584769,-84.38988231962149,4.0,2018,12,Night
North Brevard,NC,light,,,60.0,2018,12,Night
Sulphur,LA,oval,30.23088043478255,-93.41693695652168,10.0,2018,12,Day
Beaumont,TX,light,30.06883726937268,-94.1759357933581,300.0,2018,12,Night
Vidalia,GA,other,32.2201,-82.43370000000002,1200.0,2018,12,Night
Saint George,WV,disk,,,600.0,2018,12,Night
Lenoir,NC,light,35.97169846153851,-81.55111076923065,,2018,12,Night
Kill Devil Hills,NC,other,36.01999999999999,-75.6699,,2018,12,Night
Lanexa,VA,light,37.4697,-76.89639999999999,600.0,2018,12,Night
Tampa,FL,disk,28.00681435810791,-82.47646101351302,45.0,2018,12,Day
Ozark,AR,light,35.57529999999998,-93.79230000000004,120.0,2018,12,Night
Galveston,TX,light,29.27463230769224,-94.8286743589744,120.0,2018,12,Night
Wilmington,NC,cigar,34.238374952198605,-77.87846768642464,10.0,2019,12,Night
Sharpsburg,KY,unknown,38.2172,-83.9105,,2018,12,Night
Durham,NC,unknown,35.98046262866154,-78.89813626286602,15.0,2012,12,Day
Mcleansville,NC,disk,36.1076,-79.67039999999999,180.0,2019,12,Night
Cherokee Village,AR,disk,36.29579999999999,-91.568,300.0,2019,12,Day
Pleasanton,TX,light,28.94920000000001,-98.43159999999996,1200.0,2019,12,Day
Raeford,NC,circle,34.98739999999999,-79.23199999999999,10.0,2019,12,Day
Clearwater,VA,unknown,,,,2019,12,Night
Jacksonville,FL,triangle,30.266904680970416,-81.61637283365769,150.0,2019,12,Night
Bentonville,AR,flash,36.35266857142855,-94.24044571428566,,2019,12,Day
Katy,TX,triangle,29.77548037703486,-95.78561259640058,3.0,2019,12,Night
North Charleston,SC,cross,32.87719179487181,-80.02638717948726,300.0,2019,12,Night
Loudon,TN,sphere,35.71019999999999,-84.37429999999996,60.0,2019,12,Day
Shelby,NC,light,35.302430487804834,-81.5782048780488,60.0,2019,12,Night
Norfolk,VA,egg,36.88938336106483,-76.26208236272848,15.0,2019,12,Night
Baytown,TX,fireball,29.778978466076698,-94.96099469026598,2.0,2019,12,Night
Sinton,TX,flash,28.048200000000005,-97.491,5.0,2019,12,Night
Freeport,TX,flash,28.94901764705881,-95.45730000000005,5.0,2019,12,Night
Palmetto,FL,triangle,27.59220375000003,-82.50594000000008,360.0,2019,12,Night
El Paso,TX,oval,31.79232818352071,-106.3748488764045,120.0,2019,12,Night
James Island,SC,unknown,,,15.0,2019,12,Night
Euharlee,GA,triangle,,,120.0,2019,12,Night
Roswell,GA,triangle,34.04023923444971,-84.34734832535878,300.0,2019,12,Night
Virginia Beach,VA,triangle,36.83730134271098,-76.06194814577877,60.0,2019,12,Night
Brooksville,FL,rectangle,28.55954520547945,-82.43392876712333,5.0,2019,12,Night
Lexington,KY,oval,38.00883948620356,-84.47708249286414,40.0,2019,12,Night
Little River,SC,unknown,33.875,-78.65819999999992,300.0,2019,12,Night
Wake Forest,NC,disk,35.976781218274226,-78.55326548223391,300.0,2019,12,Day
Hudson,FL,triangle,28.377114516129,-82.64442016129021,3.0,2019,12,Night
zavalla,TX,other,,,900.0,2019,12,Night
Henrico,VA,cigar,,,1200.0,2019,12,Night
Houston,TX,circle,29.777493696652662,-95.4512204483613,20.0,2019,12,Night
Morganton,NC,changing,35.759709433962215,-81.7239245283019,10.0,2019,12,Night
Spencer,NC,unknown,35.695,-80.4321,600.0,2019,12,Night
Hedgesville,WV,circle,39.523500000000006,-78.07040000000005,6.0,2019,12,Night
Hampton,VA,disk,37.0546423780489,-76.37444359756103,5.0,2019,12,Night
Richmond,VA,light,37.55860753863546,-77.50798002261593,,2019,12,Night
Tallahassee,FL,light,30.474393346379586,-84.25529034572872,300.0,2019,12,Night
Litchfield Beach,SC,fireball,,,,2019,12,Night
Sebring,FL,triangle,27.48583177570095,-81.46044672897182,2400.0,2019,12,Night
Halls,TN,triangle,35.87810000000001,-89.49059999999999,420.0,2019,12,Night
Mena,AR,triangle,34.59140000000001,-94.1951,,2019,12,Night
Plano,TX,cigar,33.048121504660216,-96.74114607190306,10.0,2019,12,Night
Bedford,TX,triangle,32.8483241758242,-97.13650549450568,,2019,12,Night
Clarksville,TN,light,36.51515837104077,-87.36103416289579,180.0,2019,12,Night
Monterey,TN,formation,36.14159999999999,-85.2032,,2019,12,Night
seymour,TN,unknown,35.855600000000024,-83.74490000000004,,2019,12,Night
